Address:,USB0::0x0957::0x179B::MY58106377::0::INSTR,,Analog Channels,,,,Function Channels,,
,,,-0.0332896630946,-0.149268865585327,-0.0141131095588207,,-0.0332896630946,-0.156249985098839,
,,,-0.033277963054,-0.149268865585327,-0.0141131095588207,,-0.033277963054,-0.156249985098839,
,,,-0.0332662630134,-0.149268865585327,-0.0141131095588207,,-0.0332662630134,-0.156249985098839,
,,,-0.0332545629728,-0.149268865585327,-0.0141131095588207,,-0.0332545629728,-0.136718736961484,
,,,-0.0332428629322,-0.149268865585327,-0.0141131095588207,,-0.0332428629322,-0.156249985098839,
,,,-0.0332311628916,-0.149268865585327,-0.0141131095588207,,-0.0332311628916,-0.156249985098839,
,,,-0.033219462851,-0.149268865585327,-0.0141131095588207,,-0.033219462851,-0.156249985098839,
,,,-0.0332077628104,-0.149268865585327,0.00236930511891842,,-0.0332077628104,-0.156249985098839,
,,,-0.0331960627698,-0.149268865585327,-0.0141131095588207,,-0.0331960627698,-0.136718736961484,
,,,-0.0331843627292,-0.149268865585327,-0.0141131095588207,,-0.0331843627292,-0.156249985098839,
,,,-0.0331726626886,-0.149268865585327,-0.0305955242365599,,-0.0331726626886,-0.136718736961484,
,,,-0.033160962648,-0.149268865585327,-0.0141131095588207,,-0.033160962648,-0.136718736961484,
,,,-0.0331492626074,-0.149268865585327,-0.0141131095588207,,-0.0331492626074,-0.156249985098839,
,,,-0.0331375625668,-0.149268865585327,-0.0141131095588207,,-0.0331375625668,-0.156249985098839,
,,,-0.0331258625262,-0.149268865585327,-0.0141131095588207,,-0.0331258625262,-0.156249985098839,
,,,-0.0331141624856,-0.149268865585327,-0.0141131095588207,,-0.0331141624856,-0.156249985098839,
,,,-0.033102462445,-0.149268865585327,-0.0141131095588207,,-0.033102462445,-0.156249985098839,
,,,-0.0330907624044,-0.149268865585327,-0.0141131095588207,,-0.0330907624044,-0.136718736961484,
,,,-0.0330790623638,-0.149268865585327,-0.0141131095588207,,-0.0330790623638,-0.136718736961484,
,,,-0.0330673623232,-0.149268865585327,-0.0141131095588207,,-0.0330673623232,-0.156249985098839,
,,,-0.0330556622826,-0.149268865585327,-0.0141131095588207,,-0.0330556622826,-0.156249985098839,
,,,-0.033043962242,-0.149268865585327,-0.0141131095588207,,-0.033043962242,-0.156249985098839,
,,,-0.0330322622014,-0.00856535136699677,0.00236930511891842,,-0.0330322622014,-0.156249985098839,
,,,-0.0330205621608,-0.149268865585327,-0.0141131095588207,,-0.0330205621608,-0.136718736961484,
,,,-0.0330088621202,-0.149268865585327,-0.0141131095588207,,-0.0330088621202,-0.136718736961484,
,,,-0.0329971620796,-0.149268865585327,-0.0141131095588207,,-0.0329971620796,-0.156249985098839,
,,,-0.032985462039,-0.149268865585327,-0.0141131095588207,,-0.032985462039,-0.156249985098839,
,,,-0.0329737619984,-0.149268865585327,-0.0141131095588207,,-0.0329737619984,-0.136718736961484,
,,,-0.0329620619578,-0.149268865585327,-0.0141131095588207,,-0.0329620619578,-0.136718736961484,
,,,-0.0329503619172,-0.149268865585327,-0.0141131095588207,,-0.0329503619172,-0.136718736961484,
,,,-0.0329386618766,-0.149268865585327,-0.0141131095588207,,-0.0329386618766,-0.156249985098839,
,,,-0.032926961836,-0.149268865585327,-0.0141131095588207,,-0.032926961836,-0.136718736961484,
,,,-0.0329152617954,-0.149268865585327,-0.0141131095588207,,-0.0329152617954,-0.136718736961484,
,,,-0.0329035617548,-0.149268865585327,-0.0141131095588207,,-0.0329035617548,-0.156249985098839,
,,,-0.0328918617142,-0.149268865585327,-0.0141131095588207,,-0.0328918617142,-0.156249985098839,
,,,-0.0328801616736,-0.149268865585327,-0.0141131095588207,,-0.0328801616736,-0.156249985098839,
,,,-0.032868461633,-0.149268865585327,-0.0141131095588207,,-0.032868461633,-0.156249985098839,
,,,-0.0328567615924,-0.149268865585327,-0.0141131095588207,,-0.0328567615924,-0.136718736961484,
,,,-0.0328450615518,-0.149268865585327,-0.0141131095588207,,-0.0328450615518,-0.156249985098839,
,,,-0.0328333615112,-0.149268865585327,-0.0141131095588207,,-0.0328333615112,-0.156249985098839,
,,,-0.0328216614706,-0.149268865585327,0.00236930511891842,,-0.0328216614706,-0.156249985098839,
,,,-0.03280996143,-0.149268865585327,-0.0141131095588207,,-0.03280996143,-0.136718736961484,
,,,-0.0327982613894,-0.149268865585327,-0.0141131095588207,,-0.0327982613894,-0.136718736961484,
,,,-0.0327865613488,-0.149268865585327,-0.0141131095588207,,-0.0327865613488,-0.156249985098839,
,,,-0.0327748613082,-0.149268865585327,-0.0141131095588207,,-0.0327748613082,-0.156249985098839,
,,,-0.0327631612676,-0.149268865585327,-0.0141131095588207,,-0.0327631612676,-0.156249985098839,
,,,-0.032751461227,-0.149268865585327,-0.0141131095588207,,-0.032751461227,-0.156249985098839,
,,,-0.0327397611864,-0.149268865585327,-0.0141131095588207,,-0.0327397611864,-0.136718736961484,
,,,-0.0327280611458,-0.00856535136699677,-0.0141131095588207,,-0.0327280611458,-0.156249985098839,
,,,-0.0327163611052,-0.149268865585327,-0.0141131095588207,,-0.0327163611052,-0.156249985098839,
,,,-0.0327046610646,-0.00856535136699677,-0.0141131095588207,,-0.0327046610646,-0.156249985098839,
,,,-0.032692961024,-0.149268865585327,-0.0141131095588207,,-0.032692961024,-0.136718736961484,
,,,-0.0326812609834,-0.00856535136699677,-0.0141131095588207,,-0.0326812609834,-0.136718736961484,
,,,-0.0326695609428,-0.149268865585327,-0.0141131095588207,,-0.0326695609428,-0.156249985098839,
,,,-0.0326578609022,-0.149268865585327,-0.0141131095588207,,-0.0326578609022,-0.136718736961484,
,,,-0.0326461608616,-0.149268865585327,-0.0141131095588207,,-0.0326461608616,-0.136718736961484,
,,,-0.032634460821,-0.149268865585327,-0.0141131095588207,,-0.032634460821,-0.156249985098839,
,,,-0.0326227607804,-0.149268865585327,0.00236930511891842,,-0.0326227607804,-0.156249985098839,
,,,-0.0326110607398,-0.149268865585327,-0.0141131095588207,,-0.0326110607398,-0.156249985098839,
,,,-0.0325993606992,-0.149268865585327,-0.0141131095588207,,-0.0325993606992,-0.156249985098839,
,,,-0.0325876606586,-0.149268865585327,-0.0141131095588207,,-0.0325876606586,-0.156249985098839,
,,,-0.032575960618,-0.149268865585327,-0.0141131095588207,,-0.032575960618,-0.156249985098839,
,,,-0.0325642605774,-0.149268865585327,-0.0141131095588207,,-0.0325642605774,-0.156249985098839,
,,,-0.0325525605368,-0.149268865585327,-0.0141131095588207,,-0.0325525605368,-0.136718736961484,
,,,-0.0325408604962,-0.149268865585327,-0.0141131095588207,,-0.0325408604962,-0.156249985098839,
,,,-0.0325291604556,-0.149268865585327,-0.0141131095588207,,-0.0325291604556,-0.136718736961484,
,,,-0.032517460415,-0.149268865585327,-0.0141131095588207,,-0.032517460415,-0.156249985098839,
,,,-0.0325057603744,-0.149268865585327,-0.0141131095588207,,-0.0325057603744,-0.156249985098839,
,,,-0.0324940603338,-0.00856535136699677,-0.0141131095588207,,-0.0324940603338,-0.156249985098839,
,,,-0.0324823602932,-0.149268865585327,-0.0305955242365599,,-0.0324823602932,-0.136718736961484,
,,,-0.0324706602526,-0.149268865585327,-0.0141131095588207,,-0.0324706602526,-0.136718736961484,
,,,-0.032458960212,-0.149268865585327,-0.0141131095588207,,-0.032458960212,-0.136718736961484,
,,,-0.0324472601714,-0.149268865585327,-0.0141131095588207,,-0.0324472601714,-0.156249985098839,
,,,-0.0324355601308,-0.149268865585327,-0.0141131095588207,,-0.0324355601308,-0.136718736961484,
,,,-0.0324238600902,-0.149268865585327,-0.0141131095588207,,-0.0324238600902,-0.156249985098839,
,,,-0.0324121600496,-0.149268865585327,-0.0141131095588207,,-0.0324121600496,-0.156249985098839,
,,,-0.032400460009,-0.149268865585327,-0.0141131095588207,,-0.032400460009,-0.156249985098839,
,,,-0.0323887599684,-0.149268865585327,-0.0141131095588207,,-0.0323887599684,-0.156249985098839,
,,,-0.0323770599278,-0.149268865585327,-0.0141131095588207,,-0.0323770599278,-0.156249985098839,
,,,-0.0323653598872,-0.149268865585327,-0.0141131095588207,,-0.0323653598872,-0.156249985098839,
,,,-0.0323536598466,-0.149268865585327,-0.0141131095588207,,-0.0323536598466,-0.156249985098839,
,,,-0.032341959806,-0.149268865585327,-0.0141131095588207,,-0.032341959806,-0.136718736961484,
,,,-0.0323302597654,-0.149268865585327,-0.0141131095588207,,-0.0323302597654,-0.156249985098839,
,,,-0.0323185597248,-0.149268865585327,-0.0141131095588207,,-0.0323185597248,-0.156249985098839,
,,,-0.0323068596842,-0.149268865585327,-0.0141131095588207,,-0.0323068596842,-0.292968722060323,
,,,-0.0322951596436,-0.149268865585327,-0.0141131095588207,,-0.0322951596436,-0.156249985098839,
,,,-0.032283459603,-0.149268865585327,-0.0305955242365599,,-0.032283459603,-0.136718736961484,
,,,-0.0322717595624,-0.149268865585327,-0.0141131095588207,,-0.0322717595624,-0.156249985098839,
,,,-0.0322600595218,-0.149268865585327,-0.0305955242365599,,-0.0322600595218,-0.136718736961484,
,,,-0.0322483594812,-0.149268865585327,-0.0141131095588207,,-0.0322483594812,-0.156249985098839,
,,,-0.0322366594406,-0.149268865585327,-0.0141131095588207,,-0.0322366594406,-0.136718736961484,
,,,-0.0322249594,-0.149268865585327,-0.0141131095588207,,-0.0322249594,-0.136718736961484,
,,,-0.0322132593594,-0.149268865585327,-0.0141131095588207,,-0.0322132593594,-0.156249985098839,
,,,-0.0322015593188,-0.00856535136699677,-0.0141131095588207,,-0.0322015593188,-0.156249985098839,
,,,-0.0321898592782,-0.149268865585327,-0.0141131095588207,,-0.0321898592782,-0.292968722060323,
,,,-0.0321781592376,-0.149268865585327,-0.0141131095588207,,-0.0321781592376,-0.156249985098839,
,,,-0.032166459197,-0.149268865585327,-0.0141131095588207,,-0.032166459197,-0.136718736961484,
,,,-0.0321547591564,-0.149268865585327,-0.0141131095588207,,-0.0321547591564,-0.136718736961484,
,,,-0.0321430591158,-0.149268865585327,-0.0141131095588207,,-0.0321430591158,-0.156249985098839,
,,,-0.0321313590752,-0.149268865585327,-0.0141131095588207,,-0.0321313590752,-0.156249985098839,
,,,-0.0321196590346,-0.149268865585327,-0.0141131095588207,,-0.0321196590346,-0.273437473922968,
,,,-0.032107958994,-0.149268865585327,-0.0305955242365599,,-0.032107958994,-0.136718736961484,
,,,-0.0320962589534,-0.149268865585327,-0.0141131095588207,,-0.0320962589534,-0.136718736961484,
,,,-0.0320845589128,-0.149268865585327,-0.0305955242365599,,-0.0320845589128,-0.136718736961484,
,,,-0.0320728588722,-0.149268865585327,-0.0141131095588207,,-0.0320728588722,-0.156249985098839,
,,,-0.0320611588316,-0.149268865585327,0.00236930511891842,,-0.0320611588316,-0.156249985098839,
,,,-0.032049458791,-0.149268865585327,-0.0141131095588207,,-0.032049458791,-0.156249985098839,
,,,-0.0320377587504,-0.149268865585327,-0.0141131095588207,,-0.0320377587504,-0.136718736961484,
,,,-0.0320260587098,-0.149268865585327,-0.0141131095588207,,-0.0320260587098,-0.292968722060323,
,,,-0.0320143586692,-0.149268865585327,0.00236930511891842,,-0.0320143586692,-0.156249985098839,
,,,-0.0320026586286,-0.149268865585327,-0.0305955242365599,,-0.0320026586286,-0.156249985098839,
,,,-0.031990958588,-0.149268865585327,-0.0141131095588207,,-0.031990958588,-0.156249985098839,
,,,-0.0319792585474,-0.149268865585327,-0.0141131095588207,,-0.0319792585474,-0.156249985098839,
,,,-0.0319675585068,-0.149268865585327,-0.0305955242365599,,-0.0319675585068,-0.156249985098839,
,,,-0.0319558584662,-0.149268865585327,-0.0141131095588207,,-0.0319558584662,-0.156249985098839,
,,,-0.0319441584256,-0.149268865585327,-0.0141131095588207,,-0.0319441584256,-0.156249985098839,
,,,-0.031932458385,-0.149268865585327,-0.0305955242365599,,-0.031932458385,-0.136718736961484,
,,,-0.0319207583444,-0.149268865585327,-0.0141131095588207,,-0.0319207583444,-0.136718736961484,
,,,-0.0319090583038,-0.149268865585327,-0.0141131095588207,,-0.0319090583038,-0.156249985098839,
,,,-0.0318973582632,-0.149268865585327,-0.0305955242365599,,-0.0318973582632,-0.136718736961484,
,,,-0.0318856582226,-0.149268865585327,-0.0141131095588207,,-0.0318856582226,-0.136718736961484,
,,,-0.031873958182,-0.149268865585327,-0.0305955242365599,,-0.031873958182,-0.136718736961484,
,,,-0.0318622581414,-0.149268865585327,-0.0141131095588207,,-0.0318622581414,-0.156249985098839,
,,,-0.0318505581008,-0.00856535136699677,-0.0141131095588207,,-0.0318505581008,-0.156249985098839,
,,,-0.0318388580602,-0.00856535136699677,-0.0141131095588207,,-0.0318388580602,-0.156249985098839,
,,,-0.0318271580196,-0.149268865585327,-0.0141131095588207,,-0.0318271580196,-0.156249985098839,
,,,-0.031815457979,-0.149268865585327,-0.0141131095588207,,-0.031815457979,-0.156249985098839,
,,,-0.0318037579384,-0.149268865585327,-0.0141131095588207,,-0.0318037579384,-0.156249985098839,
,,,-0.0317920578978,-0.00856535136699677,-0.0305955242365599,,-0.0317920578978,-0.136718736961484,
,,,-0.0317803578572,-0.149268865585327,0.00236930511891842,,-0.0317803578572,-0.156249985098839,
,,,-0.0317686578166,-0.149268865585327,-0.0141131095588207,,-0.0317686578166,-0.136718736961484,
,,,-0.031756957776,-0.149268865585327,-0.0141131095588207,,-0.031756957776,-0.156249985098839,
,,,-0.0317452577354,-0.149268865585327,-0.0305955242365599,,-0.0317452577354,-0.136718736961484,
,,,-0.0317335576948,-0.149268865585327,-0.0141131095588207,,-0.0317335576948,-0.136718736961484,
,,,-0.0317218576542,-0.00856535136699677,-0.0141131095588207,,-0.0317218576542,-0.156249985098839,
,,,-0.0317101576136,-0.149268865585327,-0.0141131095588207,,-0.0317101576136,-0.136718736961484,
,,,-0.031698457573,-0.149268865585327,-0.0141131095588207,,-0.031698457573,-0.136718736961484,
,,,-0.0316867575324,-0.149268865585327,-0.0141131095588207,,-0.0316867575324,-0.156249985098839,
,,,-0.0316750574918,-0.149268865585327,-0.0141131095588207,,-0.0316750574918,-0.136718736961484,
,,,-0.0316633574512,-0.149268865585327,-0.0141131095588207,,-0.0316633574512,-0.156249985098839,
,,,-0.0316516574106,-0.149268865585327,-0.0141131095588207,,-0.0316516574106,-0.136718736961484,
,,,-0.03163995737,-0.149268865585327,-0.0141131095588207,,-0.03163995737,-0.136718736961484,
,,,-0.0316282573294,-0.00856535136699677,-0.0141131095588207,,-0.0316282573294,-0.156249985098839,
,,,-0.0316165572888,-0.149268865585327,-0.0141131095588207,,-0.0316165572888,-0.136718736961484,
,,,-0.0316048572482,-0.00856535136699677,-0.0305955242365599,,-0.0316048572482,-0.136718736961484,
,,,-0.0315931572076,-0.149268865585327,-0.0141131095588207,,-0.0315931572076,-0.156249985098839,
,,,-0.031581457167,-0.149268865585327,0.00236930511891842,,-0.031581457167,-0.156249985098839,
,,,-0.0315697571264,-0.149268865585327,-0.0141131095588207,,-0.0315697571264,-0.136718736961484,
,,,-0.0315580570858,-0.149268865585327,-0.0141131095588207,,-0.0315580570858,-0.156249985098839,
,,,-0.0315463570452,-0.149268865585327,-0.0141131095588207,,-0.0315463570452,-0.136718736961484,
,,,-0.0315346570046,-0.149268865585327,-0.0141131095588207,,-0.0315346570046,-0.136718736961484,
,,,-0.031522956964,-0.149268865585327,-0.0141131095588207,,-0.031522956964,-0.156249985098839,
,,,-0.0315112569234,-0.149268865585327,-0.0141131095588207,,-0.0315112569234,-0.136718736961484,
,,,-0.0314995568828,-0.149268865585327,-0.0141131095588207,,-0.0314995568828,-0.156249985098839,
,,,-0.0314878568422,-0.149268865585327,-0.0141131095588207,,-0.0314878568422,-0.156249985098839,
,,,-0.0314761568016,-0.149268865585327,-0.0305955242365599,,-0.0314761568016,-0.136718736961484,
,,,-0.031464456761,-0.149268865585327,0.00236930511891842,,-0.031464456761,-0.156249985098839,
,,,-0.0314527567204,-0.149268865585327,-0.0141131095588207,,-0.0314527567204,-0.156249985098839,
,,,-0.0314410566798,-0.149268865585327,-0.0141131095588207,,-0.0314410566798,-0.156249985098839,
,,,-0.0314293566392,-0.149268865585327,-0.0141131095588207,,-0.0314293566392,-0.156249985098839,
,,,-0.0314176565986,-0.149268865585327,-0.0141131095588207,,-0.0314176565986,-0.156249985098839,
,,,-0.031405956558,-0.149268865585327,-0.0141131095588207,,-0.031405956558,-0.156249985098839,
,,,-0.0313942565174,-0.149268865585327,-0.0141131095588207,,-0.0313942565174,-0.156249985098839,
,,,-0.0313825564768,-0.149268865585327,-0.0141131095588207,,-0.0313825564768,-0.156249985098839,
,,,-0.0313708564362,-0.149268865585327,-0.0141131095588207,,-0.0313708564362,-0.136718736961484,
,,,-0.0313591563956,-0.149268865585327,-0.0141131095588207,,-0.0313591563956,-0.136718736961484,
,,,-0.031347456355,-0.149268865585327,-0.0141131095588207,,-0.031347456355,-0.136718736961484,
,,,-0.0313357563144,-0.149268865585327,-0.0141131095588207,,-0.0313357563144,-0.156249985098839,
,,,-0.0313240562738,-0.149268865585327,-0.0141131095588207,,-0.0313240562738,-0.156249985098839,
,,,-0.0313123562332,-0.00856535136699677,-0.0141131095588207,,-0.0313123562332,-0.156249985098839,
,,,-0.0313006561926,-0.149268865585327,-0.0141131095588207,,-0.0313006561926,-0.156249985098839,
,,,-0.031288956152,-0.149268865585327,0.00236930511891842,,-0.031288956152,-0.156249985098839,
,,,-0.0312772561114,-0.149268865585327,-0.0141131095588207,,-0.0312772561114,-0.156249985098839,
,,,-0.0312655560708,-0.149268865585327,-0.0141131095588207,,-0.0312655560708,-0.156249985098839,
,,,-0.0312538560302,-0.149268865585327,-0.0141131095588207,,-0.0312538560302,-0.156249985098839,
,,,-0.0312421559896,-0.149268865585327,-0.0141131095588207,,-0.0312421559896,-0.156249985098839,
,,,-0.031230455949,-0.149268865585327,-0.0141131095588207,,-0.031230455949,-0.136718736961484,
,,,-0.0312187559084,-0.149268865585327,-0.0141131095588207,,-0.0312187559084,-0.156249985098839,
,,,-0.0312070558678,-0.149268865585327,-0.0141131095588207,,-0.0312070558678,-0.156249985098839,
,,,-0.0311953558272,-0.149268865585327,-0.0141131095588207,,-0.0311953558272,-0.156249985098839,
,,,-0.0311836557866,-0.149268865585327,-0.0141131095588207,,-0.0311836557866,-0.156249985098839,
,,,-0.031171955746,-0.149268865585327,-0.0141131095588207,,-0.031171955746,-0.136718736961484,
,,,-0.0311602557054,-0.149268865585327,-0.0141131095588207,,-0.0311602557054,-0.156249985098839,
,,,-0.0311485556648,-0.149268865585327,-0.0141131095588207,,-0.0311485556648,-0.136718736961484,
,,,-0.0311368556242,-0.149268865585327,-0.0141131095588207,,-0.0311368556242,-0.156249985098839,
,,,-0.0311251555836,-0.149268865585327,-0.0141131095588207,,-0.0311251555836,-0.156249985098839,
,,,-0.031113455543,-0.149268865585327,-0.0305955242365599,,-0.031113455543,-0.156249985098839,
,,,-0.0311017555024,-0.149268865585327,-0.0141131095588207,,-0.0311017555024,-0.156249985098839,
,,,-0.0310900554618,-0.149268865585327,-0.0141131095588207,,-0.0310900554618,-0.136718736961484,
,,,-0.0310783554212,-0.149268865585327,-0.0141131095588207,,-0.0310783554212,-0.156249985098839,
,,,-0.0310666553806,-0.149268865585327,-0.0141131095588207,,-0.0310666553806,-0.156249985098839,
,,,-0.03105495534,-0.149268865585327,-0.0141131095588207,,-0.03105495534,-0.156249985098839,
,,,-0.0310432552994,-0.149268865585327,-0.0141131095588207,,-0.0310432552994,-0.156249985098839,
,,,-0.0310315552588,-0.149268865585327,-0.0141131095588207,,-0.0310315552588,-0.292968722060323,
,,,-0.0310198552182,-0.149268865585327,-0.0141131095588207,,-0.0310198552182,-0.136718736961484,
,,,-0.0310081551776,-0.149268865585327,-0.0305955242365599,,-0.0310081551776,-0.156249985098839,
,,,-0.030996455137,-0.149268865585327,-0.0141131095588207,,-0.030996455137,-0.136718736961484,
,,,-0.0309847550964,-0.149268865585327,-0.0141131095588207,,-0.0309847550964,-0.136718736961484,
,,,-0.0309730550558,-0.149268865585327,-0.0141131095588207,,-0.0309730550558,-0.136718736961484,
,,,-0.0309613550152,-0.149268865585327,-0.0141131095588207,,-0.0309613550152,-0.136718736961484,
,,,-0.0309496549746,-0.149268865585327,-0.0141131095588207,,-0.0309496549746,-0.136718736961484,
,,,-0.030937954934,-0.149268865585327,-0.0305955242365599,,-0.030937954934,-0.156249985098839,
,,,-0.0309262548934,-0.149268865585327,-0.0141131095588207,,-0.0309262548934,-0.156249985098839,
,,,-0.0309145548528,-0.149268865585327,-0.0141131095588207,,-0.0309145548528,-0.136718736961484,
,,,-0.0309028548122,-0.149268865585327,-0.0141131095588207,,-0.0309028548122,-0.156249985098839,
,,,-0.0308911547716,-0.149268865585327,-0.0141131095588207,,-0.0308911547716,-0.156249985098839,
,,,-0.030879454731,-0.149268865585327,0.00236930511891842,,-0.030879454731,-0.156249985098839,
,,,-0.0308677546904,-0.149268865585327,-0.0141131095588207,,-0.0308677546904,-0.136718736961484,
,,,-0.0308560546498,-0.149268865585327,-0.0141131095588207,,-0.0308560546498,-0.136718736961484,
,,,-0.0308443546092,-0.149268865585327,-0.0141131095588207,,-0.0308443546092,-0.156249985098839,
,,,-0.0308326545686,-0.149268865585327,-0.0305955242365599,,-0.0308326545686,-0.156249985098839,
,,,-0.030820954528,-0.149268865585327,-0.0141131095588207,,-0.030820954528,-0.156249985098839,
,,,-0.0308092544874,-0.149268865585327,-0.0141131095588207,,-0.0308092544874,-0.156249985098839,
,,,-0.0307975544468,-0.149268865585327,-0.0141131095588207,,-0.0307975544468,-0.136718736961484,
,,,-0.0307858544062,-0.149268865585327,-0.0141131095588207,,-0.0307858544062,-0.136718736961484,
,,,-0.0307741543656,-0.149268865585327,-0.0141131095588207,,-0.0307741543656,-0.136718736961484,
,,,-0.030762454325,-0.149268865585327,-0.0305955242365599,,-0.030762454325,-0.136718736961484,
,,,-0.0307507542844,-0.149268865585327,-0.0305955242365599,,-0.0307507542844,-0.156249985098839,
,,,-0.0307390542438,-0.149268865585327,-0.0141131095588207,,-0.0307390542438,-0.136718736961484,
,,,-0.0307273542032,-0.149268865585327,-0.0141131095588207,,-0.0307273542032,-0.136718736961484,
,,,-0.0307156541626,-0.149268865585327,-0.0141131095588207,,-0.0307156541626,-0.156249985098839,
,,,-0.030703954122,-0.149268865585327,-0.0141131095588207,,-0.030703954122,-0.136718736961484,
,,,-0.0306922540814,-0.149268865585327,-0.0141131095588207,,-0.0306922540814,-0.136718736961484,
,,,-0.0306805540408,-0.149268865585327,-0.0141131095588207,,-0.0306805540408,-0.156249985098839,
,,,-0.0306688540002,-0.149268865585327,-0.0305955242365599,,-0.0306688540002,-0.156249985098839,
,,,-0.0306571539596,-0.149268865585327,-0.0141131095588207,,-0.0306571539596,-0.156249985098839,
,,,-0.030645453919,-0.149268865585327,-0.0141131095588207,,-0.030645453919,-0.156249985098839,
,,,-0.0306337538784,-0.149268865585327,-0.0141131095588207,,-0.0306337538784,-0.156249985098839,
,,,-0.0306220538378,-0.149268865585327,-0.0141131095588207,,-0.0306220538378,-0.156249985098839,
,,,-0.0306103537972,-0.149268865585327,-0.0141131095588207,,-0.0306103537972,-0.156249985098839,
,,,-0.0305986537566,-0.149268865585327,-0.0141131095588207,,-0.0305986537566,-0.156249985098839,
,,,-0.030586953716,-0.149268865585327,-0.0141131095588207,,-0.030586953716,-0.156249985098839,
,,,-0.0305752536754,-0.149268865585327,-0.0141131095588207,,-0.0305752536754,-0.292968722060323,
,,,-0.0305635536348,-0.149268865585327,-0.0141131095588207,,-0.0305635536348,-0.136718736961484,
,,,-0.0305518535942,-0.149268865585327,-0.0141131095588207,,-0.0305518535942,-0.136718736961484,
,,,-0.0305401535536,-0.149268865585327,-0.0141131095588207,,-0.0305401535536,-0.136718736961484,
,,,-0.030528453513,-0.149268865585327,-0.0141131095588207,,-0.030528453513,-0.156249985098839,
,,,-0.0305167534724,-0.149268865585327,-0.0141131095588207,,-0.0305167534724,-0.156249985098839,
,,,-0.0305050534318,-0.00856535136699677,-0.0141131095588207,,-0.0305050534318,-0.156249985098839,
,,,-0.0304933533912,-0.149268865585327,-0.0141131095588207,,-0.0304933533912,-0.156249985098839,
,,,-0.0304816533506,-0.149268865585327,-0.0141131095588207,,-0.0304816533506,-0.156249985098839,
,,,-0.03046995331,-0.00856535136699677,-0.0141131095588207,,-0.03046995331,-0.136718736961484,
,,,-0.0304582532694,-0.149268865585327,-0.0141131095588207,,-0.0304582532694,-0.156249985098839,
,,,-0.0304465532288,-0.149268865585327,-0.0141131095588207,,-0.0304465532288,-0.136718736961484,
,,,-0.0304348531882,-0.149268865585327,-0.0141131095588207,,-0.0304348531882,-0.156249985098839,
,,,-0.0304231531476,-0.149268865585327,-0.0141131095588207,,-0.0304231531476,-0.156249985098839,
,,,-0.030411453107,-0.149268865585327,-0.0141131095588207,,-0.030411453107,-0.136718736961484,
,,,-0.0303997530664,-0.149268865585327,-0.0141131095588207,,-0.0303997530664,-0.156249985098839,
,,,-0.0303880530258,-0.00856535136699677,-0.0305955242365599,,-0.0303880530258,-0.156249985098839,
,,,-0.0303763529852,-0.149268865585327,-0.0141131095588207,,-0.0303763529852,-0.156249985098839,
,,,-0.0303646529446,-0.149268865585327,-0.0141131095588207,,-0.0303646529446,-0.136718736961484,
,,,-0.030352952904,-0.149268865585327,-0.0305955242365599,,-0.030352952904,-0.136718736961484,
,,,-0.0303412528634,-0.149268865585327,-0.0305955242365599,,-0.0303412528634,-0.136718736961484,
,,,-0.0303295528228,-0.149268865585327,-0.0141131095588207,,-0.0303295528228,-0.156249985098839,
,,,-0.0303178527822,-0.149268865585327,-0.0305955242365599,,-0.0303178527822,-0.292968722060323,
,,,-0.0303061527416,-0.149268865585327,-0.0305955242365599,,-0.0303061527416,-0.156249985098839,
,,,-0.030294452701,-0.149268865585327,-0.0141131095588207,,-0.030294452701,-0.156249985098839,
,,,-0.0302827526604,-0.149268865585327,-0.0141131095588207,,-0.0302827526604,-0.156249985098839,
,,,-0.0302710526198,-0.149268865585327,-0.0141131095588207,,-0.0302710526198,-0.136718736961484,
,,,-0.0302593525792,-0.149268865585327,-0.0141131095588207,,-0.0302593525792,-0.156249985098839,
,,,-0.0302476525386,-0.149268865585327,-0.0141131095588207,,-0.0302476525386,-0.136718736961484,
,,,-0.030235952498,-0.149268865585327,-0.0141131095588207,,-0.030235952498,-0.156249985098839,
,,,-0.0302242524574,-0.149268865585327,-0.0141131095588207,,-0.0302242524574,-0.156249985098839,
,,,-0.0302125524168,-0.149268865585327,-0.0305955242365599,,-0.0302125524168,-0.136718736961484,
,,,-0.0302008523762,-0.149268865585327,-0.0141131095588207,,-0.0302008523762,-0.136718736961484,
,,,-0.0301891523356,-0.149268865585327,-0.0141131095588207,,-0.0301891523356,-0.156249985098839,
,,,-0.030177452295,-0.149268865585327,-0.0141131095588207,,-0.030177452295,-0.156249985098839,
,,,-0.0301657522544,-0.149268865585327,-0.0141131095588207,,-0.0301657522544,-0.292968722060323,
,,,-0.0301540522138,-0.00856535136699677,-0.0141131095588207,,-0.0301540522138,-0.156249985098839,
,,,-0.0301423521732,-0.149268865585327,-0.0141131095588207,,-0.0301423521732,-0.136718736961484,
,,,-0.0301306521326,-0.149268865585327,-0.0305955242365599,,-0.0301306521326,-0.136718736961484,
,,,-0.030118952092,-0.149268865585327,-0.0141131095588207,,-0.030118952092,-0.136718736961484,
,,,-0.0301072520514,-0.149268865585327,-0.0141131095588207,,-0.0301072520514,-0.136718736961484,
,,,-0.0300955520108,-0.149268865585327,-0.0141131095588207,,-0.0300955520108,-0.156249985098839,
,,,-0.0300838519702,-0.149268865585327,-0.0141131095588207,,-0.0300838519702,-0.156249985098839,
