Address:,USB0::0x0957::0x179B::MY58106377::0::INSTR,,Analog Channels,,,,Function Channels,,
,,,0.001143,7.44516311585903,0.852138262242079,,0.001143,6.43078104965389,
,,,0.00115275,7.44516311585903,0.887515157461166,,0.00115275,6.43078104965389,
,,,0.0011625,7.44516311585903,0.852138262242079,,0.0011625,6.43078104965389,
,,,0.00117225,7.44516311585903,0.852138262242079,,0.00117225,6.54796853847802,
,,,0.001182,7.44516311585903,0.852138262242079,,0.001182,6.54796853847802,
,,,0.00119175,7.44516311585903,0.852138262242079,,0.00119175,6.54796853847802,
,,,0.0012015,7.44516311585903,0.852138262242079,,0.0012015,6.54796853847802,
,,,0.00121125,7.44516311585903,0.887515157461166,,0.00121125,6.54796853847802,
,,,0.001221,7.44516311585903,0.852138262242079,,0.001221,6.54796853847802,
,,,0.00123075,7.44516311585903,0.852138262242079,,0.00123075,6.54796853847802,
,,,0.0012405,7.44516311585903,0.887515157461166,,0.0012405,6.54796853847802,
,,,0.00125025,7.44516311585903,0.887515157461166,,0.00125025,6.54796853847802,
,,,0.00126,7.44516311585903,0.887515157461166,,0.00126,6.54796853847802,
,,,0.00126975,7.44516311585903,0.852138262242079,,0.00126975,6.43078104965389,
,,,0.0012795,7.44516311585903,0.852138262242079,,0.0012795,6.54796853847802,
,,,0.00128925,7.44516311585903,0.852138262242079,,0.00128925,6.43078104965389,
,,,0.001299,7.44516311585903,0.852138262242079,,0.001299,6.54796853847802,
,,,0.00130875,7.44516311585903,0.852138262242079,,0.00130875,6.54796853847802,
,,,0.0013185,7.44516311585903,0.887515157461166,,0.0013185,6.54796853847802,
,,,0.00132825,7.44516311585903,0.887515157461166,,0.00132825,6.54796853847802,
,,,0.001338,7.44516311585903,0.887515157461166,,0.001338,6.54796853847802,
,,,0.00134775,7.44516311585903,0.852138262242079,,0.00134775,6.54796853847802,
,,,0.0013575,7.44516311585903,0.887515157461166,,0.0013575,6.54796853847802,
,,,0.00136725,7.44516311585903,0.852138262242079,,0.00136725,6.54796853847802,
,,,0.001377,7.44516311585903,0.887515157461166,,0.001377,6.54796853847802,
,,,0.00138675,7.44516311585903,0.887515157461166,,0.00138675,6.54796853847802,
,,,0.0013965,7.44516311585903,0.887515157461166,,0.0013965,6.54796853847802,
,,,0.00140625,7.44516311585903,0.852138262242079,,0.00140625,6.54796853847802,
,,,0.001416,7.56576612591743,0.852138262242079,,0.001416,6.54796853847802,
,,,0.00142575,7.44516311585903,0.887515157461166,,0.00142575,6.54796853847802,
,,,0.0014355,7.44516311585903,0.852138262242079,,0.0014355,6.54796853847802,
,,,0.00144525,7.44516311585903,0.852138262242079,,0.00144525,6.54796853847802,
,,,0.001455,7.44516311585903,0.887515157461166,,0.001455,6.54796853847802,
,,,0.00146475,7.44516311585903,0.887515157461166,,0.00146475,6.54796853847802,
,,,0.0014745,7.44516311585903,0.852138262242079,,0.0014745,6.54796853847802,
,,,0.00148425,7.44516311585903,0.887515157461166,,0.00148425,6.54796853847802,
,,,0.001494,7.44516311585903,0.887515157461166,,0.001494,6.54796853847802,
,,,0.00150375,7.44516311585903,0.887515157461166,,0.00150375,6.54796853847802,
,,,0.0015135,7.44516311585903,0.852138262242079,,0.0015135,6.54796853847802,
,,,0.00152325,7.56576612591743,0.887515157461166,,0.00152325,6.54796853847802,
,,,0.001533,7.56576612591743,0.852138262242079,,0.001533,6.54796853847802,
,,,0.00154275,7.44516311585903,0.852138262242079,,0.00154275,6.54796853847802,
,,,0.0015525,7.44516311585903,0.852138262242079,,0.0015525,6.54796853847802,
,,,0.00156225,7.44516311585903,0.852138262242079,,0.00156225,6.54796853847802,
,,,0.001572,7.44516311585903,0.852138262242079,,0.001572,6.54796853847802,
,,,0.00158175,7.56576612591743,0.887515157461166,,0.00158175,6.54796853847802,
,,,0.0015915,7.56576612591743,0.887515157461166,,0.0015915,6.54796853847802,
,,,0.00160125,7.44516311585903,0.887515157461166,,0.00160125,6.54796853847802,
,,,0.001611,7.44516311585903,0.887515157461166,,0.001611,6.54796853847802,
,,,0.00162075,7.44516311585903,0.887515157461166,,0.00162075,6.54796853847802,
,,,0.0016305,7.44516311585903,0.887515157461166,,0.0016305,6.54796853847802,
,,,0.00164025,7.44516311585903,0.887515157461166,,0.00164025,6.54796853847802,
,,,0.00165,7.56576612591743,0.887515157461166,,0.00165,6.54796853847802,
,,,0.00165975,7.56576612591743,0.852138262242079,,0.00165975,6.54796853847802,
,,,0.0016695,7.56576612591743,0.887515157461166,,0.0016695,6.54796853847802,
,,,0.00167925,7.56576612591743,0.852138262242079,,0.00167925,6.54796853847802,
,,,0.001689,7.56576612591743,0.852138262242079,,0.001689,6.54796853847802,
,,,0.00169875,7.44516311585903,0.887515157461166,,0.00169875,6.54796853847802,
,,,0.0017085,7.56576612591743,0.852138262242079,,0.0017085,6.54796853847802,
,,,0.00171825,7.44516311585903,0.887515157461166,,0.00171825,6.54796853847802,
,,,0.001728,7.44516311585903,0.852138262242079,,0.001728,6.54796853847802,
,,,0.00173775,7.56576612591743,0.852138262242079,,0.00173775,6.54796853847802,
,,,0.0017475,7.56576612591743,0.887515157461166,,0.0017475,6.54796853847802,
,,,0.00175725,7.56576612591743,0.852138262242079,,0.00175725,6.54796853847802,
,,,0.001767,7.56576612591743,0.887515157461166,,0.001767,6.54796853847802,
,,,0.00177675,7.56576612591743,0.887515157461166,,0.00177675,6.54796853847802,
,,,0.0017865,7.56576612591743,0.887515157461166,,0.0017865,6.54796853847802,
,,,0.00179625,7.56576612591743,0.887515157461166,,0.00179625,6.54796853847802,
,,,0.001806,7.56576612591743,0.887515157461166,,0.001806,6.54796853847802,
,,,0.00181575,7.44516311585903,0.887515157461166,,0.00181575,6.54796853847802,
,,,0.0018255,7.56576612591743,0.852138262242079,,0.0018255,6.54796853847802,
,,,0.00183525,7.56576612591743,0.852138262242079,,0.00183525,6.50890604220331,
,,,0.001845,7.56576612591743,0.887515157461166,,0.001845,6.54796853847802,
,,,0.00185475,7.56576612591743,0.852138262242079,,0.00185475,6.66515602730215,
,,,0.0018645,7.56576612591743,0.887515157461166,,0.0018645,6.66515602730215,
,,,0.00187425,7.56576612591743,0.852138262242079,,0.00187425,6.54796853847802,
,,,0.001884,7.56576612591743,0.887515157461166,,0.001884,6.66515602730215,
,,,0.00189375,7.56576612591743,0.852138262242079,,0.00189375,6.66515602730215,
,,,0.0019035,7.56576612591743,0.887515157461166,,0.0019035,6.66515602730215,
,,,0.00191325,7.56576612591743,0.852138262242079,,0.00191325,6.66515602730215,
,,,0.001923,7.56576612591743,0.852138262242079,,0.001923,6.66515602730215,
,,,0.00193275,7.56576612591743,0.887515157461166,,0.00193275,6.66515602730215,
,,,0.0019425,7.56576612591743,0.887515157461166,,0.0019425,6.66515602730215,
,,,0.00195225,7.56576612591743,0.887515157461166,,0.00195225,6.54796853847802,
,,,0.001962,7.56576612591743,0.887515157461166,,0.001962,6.66515602730215,
,,,0.00197175,7.56576612591743,0.887515157461166,,0.00197175,6.66515602730215,
,,,0.0019815,7.56576612591743,0.887515157461166,,0.0019815,6.66515602730215,
,,,0.00199125,7.56576612591743,0.887515157461166,,0.00199125,6.66515602730215,
,,,0.002001,7.56576612591743,0.887515157461166,,0.002001,6.66515602730215,
,,,0.00201075,7.56576612591743,0.852138262242079,,0.00201075,6.66515602730215,
,,,0.0020205,7.56576612591743,0.887515157461166,,0.0020205,6.66515602730215,
,,,0.00203025,7.56576612591743,0.887515157461166,,0.00203025,6.66515602730215,
,,,0.00204,7.56576612591743,0.852138262242079,,0.00204,6.66515602730215,
,,,0.00204975,7.56576612591743,0.887515157461166,,0.00204975,6.66515602730215,
,,,0.0020595,7.56576612591743,0.887515157461166,,0.0020595,6.66515602730215,
,,,0.00206925,7.56576612591743,0.852138262242079,,0.00206925,6.66515602730215,
,,,0.002079,7.56576612591743,0.852138262242079,,0.002079,6.66515602730215,
,,,0.00208875,7.56576612591743,0.852138262242079,,0.00208875,6.66515602730215,
,,,0.0020985,7.56576612591743,0.852138262242079,,0.0020985,6.66515602730215,
,,,0.00210825,7.56576612591743,0.887515157461166,,0.00210825,6.66515602730215,
,,,0.002118,7.56576612591743,0.852138262242079,,0.002118,6.66515602730215,
,,,0.00212775,7.56576612591743,0.887515157461166,,0.00212775,6.66515602730215,
,,,0.0021375,7.56576612591743,0.852138262242079,,0.0021375,6.66515602730215,
,,,0.00214725,7.56576612591743,0.852138262242079,,0.00214725,6.66515602730215,
,,,0.002157,7.56576612591743,0.887515157461166,,0.002157,6.66515602730215,
,,,0.00216675,7.56576612591743,0.887515157461166,,0.00216675,6.66515602730215,
,,,0.0021765,7.56576612591743,0.887515157461166,,0.0021765,6.66515602730215,
,,,0.00218625,7.56576612591743,0.887515157461166,,0.00218625,6.66515602730215,
,,,0.002196,7.68636913597584,0.852138262242079,,0.002196,6.66515602730215,
,,,0.00220575,7.56576612591743,0.852138262242079,,0.00220575,6.66515602730215,
,,,0.0022155,7.68636913597584,0.852138262242079,,0.0022155,6.66515602730215,
,,,0.00222525,7.56576612591743,0.887515157461166,,0.00222525,6.66515602730215,
,,,0.002235,7.68636913597584,0.887515157461166,,0.002235,6.66515602730215,
,,,0.00224475,7.68636913597584,0.887515157461166,,0.00224475,6.66515602730215,
,,,0.0022545,7.56576612591743,0.852138262242079,,0.0022545,6.66515602730215,
,,,0.00226425,7.56576612591743,0.887515157461166,,0.00226425,6.66515602730215,
,,,0.002274,7.56576612591743,0.887515157461166,,0.002274,6.66515602730215,
,,,0.00228375,7.68636913597584,0.887515157461166,,0.00228375,6.66515602730215,
,,,0.0022935,7.68636913597584,0.887515157461166,,0.0022935,6.66515602730215,
,,,0.00230325,7.68636913597584,0.887515157461166,,0.00230325,6.66515602730215,
,,,0.002313,7.68636913597584,0.852138262242079,,0.002313,6.66515602730215,
,,,0.00232275,7.68636913597584,0.887515157461166,,0.00232275,6.64562477916479,
,,,0.0023325,7.56576612591743,0.887515157461166,,0.0023325,6.66515602730215,
,,,0.00234225,7.56576612591743,0.887515157461166,,0.00234225,6.66515602730215,
,,,0.002352,7.68636913597584,0.887515157461166,,0.002352,6.66515602730215,
,,,0.00236175,7.56576612591743,0.887515157461166,,0.00236175,6.66515602730215,
,,,0.0023715,7.68636913597584,0.852138262242079,,0.0023715,6.66515602730215,
,,,0.00238125,7.68636913597584,0.887515157461166,,0.00238125,6.66515602730215,
,,,0.002391,7.68636913597584,0.887515157461166,,0.002391,6.66515602730215,
,,,0.00240075,7.68636913597584,0.887515157461166,,0.00240075,6.66515602730215,
,,,0.0024105,7.56576612591743,0.887515157461166,,0.0024105,6.64562477916479,
,,,0.00242025,7.68636913597584,0.887515157461166,,0.00242025,6.66515602730215,
,,,0.00243,7.68636913597584,0.887515157461166,,0.00243,6.66515602730215,
,,,0.00243975,7.68636913597584,0.887515157461166,,0.00243975,6.66515602730215,
,,,0.0024495,7.68636913597584,0.887515157461166,,0.0024495,6.66515602730215,
,,,0.00245925,7.56576612591743,0.887515157461166,,0.00245925,6.66515602730215,
,,,0.002469,7.68636913597584,0.887515157461166,,0.002469,6.66515602730215,
,,,0.00247875,7.68636913597584,0.887515157461166,,0.00247875,6.66515602730215,
,,,0.0024885,7.68636913597584,0.852138262242079,,0.0024885,6.66515602730215,
,,,0.00249825,7.68636913597584,0.887515157461166,,0.00249825,6.66515602730215,
,,,0.002508,7.56576612591743,0.887515157461166,,0.002508,6.66515602730215,
,,,0.00251775,7.68636913597584,0.852138262242079,,0.00251775,6.66515602730215,
,,,0.0025275,7.68636913597584,0.852138262242079,,0.0025275,6.66515602730215,
,,,0.00253725,7.56576612591743,0.887515157461166,,0.00253725,6.66515602730215,
,,,0.002547,7.68636913597584,0.852138262242079,,0.002547,6.78234351612628,
,,,0.00255675,7.68636913597584,0.887515157461166,,0.00255675,6.66515602730215,
,,,0.0025665,7.68636913597584,0.887515157461166,,0.0025665,6.78234351612628,
,,,0.00257625,7.68636913597584,0.887515157461166,,0.00257625,6.78234351612628,
,,,0.002586,7.68636913597584,0.887515157461166,,0.002586,6.66515602730215,
,,,0.00259575,7.56576612591743,0.887515157461166,,0.00259575,6.66515602730215,
,,,0.0026055,7.68636913597584,0.887515157461166,,0.0026055,6.78234351612628,
,,,0.00261525,7.68636913597584,0.887515157461166,,0.00261525,6.66515602730215,
,,,0.002625,7.68636913597584,0.887515157461166,,0.002625,6.66515602730215,
,,,0.00263475,7.68636913597584,0.852138262242079,,0.00263475,6.78234351612628,
,,,0.0026445,7.68636913597584,0.852138262242079,,0.0026445,6.78234351612628,
,,,0.00265425,7.68636913597584,0.887515157461166,,0.00265425,6.78234351612628,
,,,0.002664,7.68636913597584,0.887515157461166,,0.002664,6.66515602730215,
,,,0.00267375,7.68636913597584,0.887515157461166,,0.00267375,6.66515602730215,
,,,0.0026835,7.68636913597584,0.852138262242079,,0.0026835,6.78234351612628,
,,,0.00269325,7.68636913597584,0.852138262242079,,0.00269325,6.78234351612628,
,,,0.002703,7.68636913597584,0.852138262242079,,0.002703,6.78234351612628,
,,,0.00271275,7.68636913597584,0.852138262242079,,0.00271275,6.78234351612628,
,,,0.0027225,7.68636913597584,0.887515157461166,,0.0027225,6.78234351612628,
,,,0.00273225,7.68636913597584,0.887515157461166,,0.00273225,6.78234351612628,
,,,0.002742,7.68636913597584,0.852138262242079,,0.002742,6.66515602730215,
,,,0.00275175,7.68636913597584,0.887515157461166,,0.00275175,6.78234351612628,
,,,0.0027615,7.68636913597584,0.887515157461166,,0.0027615,6.76281226798892,
,,,0.00277125,7.68636913597584,0.887515157461166,,0.00277125,6.78234351612628,
,,,0.002781,7.68636913597584,0.887515157461166,,0.002781,6.78234351612628,
,,,0.00279075,7.68636913597584,0.887515157461166,,0.00279075,6.78234351612628,
,,,0.0028005,7.68636913597584,0.852138262242079,,0.0028005,6.78234351612628,
,,,0.00281025,7.68636913597584,0.852138262242079,,0.00281025,6.78234351612628,
,,,0.00282,7.68636913597584,0.887515157461166,,0.00282,6.78234351612628,
,,,0.00282975,7.68636913597584,0.887515157461166,,0.00282975,6.78234351612628,
,,,0.0028395,7.68636913597584,0.852138262242079,,0.0028395,6.78234351612628,
,,,0.00284925,7.68636913597584,0.852138262242079,,0.00284925,6.78234351612628,
,,,0.002859,7.68636913597584,0.887515157461166,,0.002859,6.78234351612628,
,,,0.00286875,7.68636913597584,0.887515157461166,,0.00286875,6.78234351612628,
,,,0.0028785,7.68636913597584,0.852138262242079,,0.0028785,6.78234351612628,
,,,0.00288825,7.80697214603424,0.887515157461166,,0.00288825,6.78234351612628,
,,,0.002898,7.68636913597584,0.887515157461166,,0.002898,6.78234351612628,
,,,0.00290775,7.80697214603424,0.887515157461166,,0.00290775,6.78234351612628,
,,,0.0029175,7.68636913597584,0.887515157461166,,0.0029175,6.78234351612628,
,,,0.00292725,7.68636913597584,0.852138262242079,,0.00292725,6.78234351612628,
,,,0.002937,7.68636913597584,0.887515157461166,,0.002937,6.78234351612628,
,,,0.00294675,7.80697214603424,0.852138262242079,,0.00294675,6.78234351612628,
,,,0.0029565,7.68636913597584,0.887515157461166,,0.0029565,6.78234351612628,
,,,0.00296625,7.68636913597584,0.887515157461166,,0.00296625,6.78234351612628,
,,,0.002976,7.68636913597584,0.887515157461166,,0.002976,6.78234351612628,
,,,0.00298575,7.80697214603424,0.852138262242079,,0.00298575,6.78234351612628,
,,,0.0029955,7.80697214603424,0.887515157461166,,0.0029955,6.78234351612628,
,,,0.00300525,7.80697214603424,0.887515157461166,,0.00300525,6.78234351612628,
,,,0.003015,7.80697214603424,0.852138262242079,,0.003015,6.78234351612628,
,,,0.00302475,7.80697214603424,0.887515157461166,,0.00302475,6.78234351612628,
,,,0.0030345,7.80697214603424,0.887515157461166,,0.0030345,6.78234351612628,
,,,0.00304425,7.68636913597584,0.887515157461166,,0.00304425,6.78234351612628,
,,,0.003054,7.80697214603424,0.887515157461166,,0.003054,6.78234351612628,
,,,0.00306375,7.80697214603424,0.852138262242079,,0.00306375,6.78234351612628,
,,,0.0030735,7.68636913597584,0.852138262242079,,0.0030735,6.78234351612628,
,,,0.00308325,7.68636913597584,0.887515157461166,,0.00308325,6.78234351612628,
,,,0.003093,7.80697214603424,0.887515157461166,,0.003093,6.78234351612628,
,,,0.00310275,7.80697214603424,0.852138262242079,,0.00310275,6.78234351612628,
,,,0.0031125,7.68636913597584,0.852138262242079,,0.0031125,6.78234351612628,
,,,0.00312225,7.80697214603424,0.887515157461166,,0.00312225,6.78234351612628,
,,,0.003132,7.80697214603424,0.852138262242079,,0.003132,6.78234351612628,
,,,0.00314175,7.80697214603424,0.887515157461166,,0.00314175,6.78234351612628,
,,,0.0031515,7.80697214603424,0.887515157461166,,0.0031515,6.78234351612628,
,,,0.00316125,7.80697214603424,0.887515157461166,,0.00316125,6.78234351612628,
,,,0.003171,7.80697214603424,0.887515157461166,,0.003171,6.78234351612628,
,,,0.00318075,7.80697214603424,0.887515157461166,,0.00318075,6.78234351612628,
,,,0.0031905,7.80697214603424,0.887515157461166,,0.0031905,6.78234351612628,
,,,0.00320025,7.80697214603424,0.852138262242079,,0.00320025,6.91906225308776,
,,,0.00321,7.80697214603424,0.887515157461166,,0.00321,6.91906225308776,
,,,0.00321975,7.80697214603424,0.887515157461166,,0.00321975,6.91906225308776,
,,,0.0032295,7.80697214603424,0.852138262242079,,0.0032295,6.91906225308776,
,,,0.00323925,7.68636913597584,0.887515157461166,,0.00323925,6.91906225308776,
,,,0.003249,7.80697214603424,0.887515157461166,,0.003249,6.78234351612628,
,,,0.00325875,7.80697214603424,0.887515157461166,,0.00325875,6.78234351612628,
,,,0.0032685,7.80697214603424,0.887515157461166,,0.0032685,6.91906225308776,
,,,0.00327825,7.80697214603424,0.887515157461166,,0.00327825,6.78234351612628,
,,,0.003288,7.80697214603424,0.852138262242079,,0.003288,6.78234351612628,
,,,0.00329775,7.80697214603424,0.887515157461166,,0.00329775,6.91906225308776,
,,,0.0033075,7.80697214603424,0.887515157461166,,0.0033075,6.91906225308776,
,,,0.00331725,7.80697214603424,0.852138262242079,,0.00331725,6.91906225308776,
,,,0.003327,7.80697214603424,0.887515157461166,,0.003327,6.91906225308776,
,,,0.00333675,7.80697214603424,0.887515157461166,,0.00333675,6.91906225308776,
,,,0.0033465,7.80697214603424,0.887515157461166,,0.0033465,6.91906225308776,
,,,0.00335625,7.80697214603424,0.887515157461166,,0.00335625,6.91906225308776,
,,,0.003366,7.80697214603424,0.852138262242079,,0.003366,6.91906225308776,
,,,0.00337575,7.80697214603424,0.852138262242079,,0.00337575,6.91906225308776,
,,,0.0033855,7.80697214603424,0.887515157461166,,0.0033855,6.91906225308776,
,,,0.00339525,7.80697214603424,0.887515157461166,,0.00339525,6.91906225308776,
,,,0.003405,7.80697214603424,0.887515157461166,,0.003405,6.91906225308776,
,,,0.00341475,7.80697214603424,0.887515157461166,,0.00341475,6.91906225308776,
,,,0.0034245,7.80697214603424,0.887515157461166,,0.0034245,6.91906225308776,
,,,0.00343425,7.80697214603424,0.887515157461166,,0.00343425,6.91906225308776,
,,,0.003444,7.80697214603424,0.887515157461166,,0.003444,6.91906225308776,
,,,0.00345375,7.80697214603424,0.852138262242079,,0.00345375,6.91906225308776,
,,,0.0034635,7.80697214603424,0.887515157461166,,0.0034635,6.91906225308776,
,,,0.00347325,7.80697214603424,0.852138262242079,,0.00347325,6.91906225308776,
,,,0.003483,7.92757515609264,0.887515157461166,,0.003483,6.91906225308776,
,,,0.00349275,7.80697214603424,0.887515157461166,,0.00349275,6.91906225308776,
,,,0.0035025,7.80697214603424,0.887515157461166,,0.0035025,6.91906225308776,
,,,0.00351225,7.80697214603424,0.887515157461166,,0.00351225,6.91906225308776,
,,,0.003522,7.80697214603424,0.852138262242079,,0.003522,6.91906225308776,
,,,0.00353175,7.80697214603424,0.852138262242079,,0.00353175,6.91906225308776,
,,,0.0035415,7.92757515609264,0.887515157461166,,0.0035415,6.91906225308776,
,,,0.00355125,7.92757515609264,0.887515157461166,,0.00355125,6.91906225308776,
,,,0.003561,7.92757515609264,0.887515157461166,,0.003561,6.91906225308776,
,,,0.00357075,7.80697214603424,0.887515157461166,,0.00357075,6.91906225308776,
,,,0.0035805,7.92757515609264,0.852138262242079,,0.0035805,6.91906225308776,
,,,0.00359025,7.80697214603424,0.852138262242079,,0.00359025,6.87999975681305,
,,,0.0036,7.80697214603424,0.887515157461166,,0.0036,6.91906225308776,
,,,0.00360975,7.80697214603424,0.852138262242079,,0.00360975,6.91906225308776,
,,,0.0036195,7.80697214603424,0.887515157461166,,0.0036195,6.91906225308776,
,,,0.00362925,7.92757515609264,0.887515157461166,,0.00362925,6.91906225308776,
,,,0.003639,7.80697214603424,0.852138262242079,,0.003639,6.91906225308776,
,,,0.00364875,7.92757515609264,0.887515157461166,,0.00364875,6.91906225308776,
,,,0.0036585,7.92757515609264,0.852138262242079,,0.0036585,6.91906225308776,
,,,0.00366825,7.80697214603424,0.887515157461166,,0.00366825,6.91906225308776,
,,,0.003678,7.92757515609264,0.852138262242079,,0.003678,6.91906225308776,
,,,0.00368775,7.92757515609264,0.887515157461166,,0.00368775,6.91906225308776,
,,,0.0036975,7.92757515609264,0.887515157461166,,0.0036975,6.91906225308776,
,,,0.00370725,7.92757515609264,0.887515157461166,,0.00370725,6.91906225308776,
,,,0.003717,7.92757515609264,0.887515157461166,,0.003717,6.87999975681305,
,,,0.00372675,7.92757515609264,0.887515157461166,,0.00372675,6.91906225308776,
,,,0.0037365,7.80697214603424,0.852138262242079,,0.0037365,6.91906225308776,
,,,0.00374625,7.92757515609264,0.852138262242079,,0.00374625,6.91906225308776,
,,,0.003756,7.92757515609264,0.852138262242079,,0.003756,6.91906225308776,
,,,0.00376575,7.80697214603424,0.887515157461166,,0.00376575,6.91906225308776,
,,,0.0037755,7.92757515609264,0.887515157461166,,0.0037755,6.91906225308776,
,,,0.00378525,7.92757515609264,0.887515157461166,,0.00378525,6.91906225308776,
,,,0.003795,7.80697214603424,0.852138262242079,,0.003795,6.91906225308776,
,,,0.00380475,7.80697214603424,0.887515157461166,,0.00380475,6.91906225308776,
,,,0.0038145,7.80697214603424,0.887515157461166,,0.0038145,6.91906225308776,
,,,0.00382425,7.92757515609264,0.887515157461166,,0.00382425,6.91906225308776,
,,,0.003834,7.92757515609264,0.887515157461166,,0.003834,6.91906225308776,
,,,0.00384375,7.92757515609264,0.887515157461166,,0.00384375,7.03624974191189,
,,,0.0038535,7.92757515609264,0.852138262242079,,0.0038535,7.03624974191189,
,,,0.00386325,7.92757515609264,0.852138262242079,,0.00386325,7.03624974191189,
,,,0.003873,7.92757515609264,0.887515157461166,,0.003873,7.03624974191189,
,,,0.00388275,7.92757515609264,0.887515157461166,,0.00388275,6.91906225308776,
,,,0.0038925,7.92757515609264,0.887515157461166,,0.0038925,6.91906225308776,
,,,0.00390225,7.92757515609264,0.887515157461166,,0.00390225,7.03624974191189,
,,,0.003912,7.92757515609264,0.887515157461166,,0.003912,7.03624974191189,
,,,0.00392175,7.92757515609264,0.887515157461166,,0.00392175,7.03624974191189,
,,,0.0039315,7.92757515609264,0.852138262242079,,0.0039315,6.91906225308776,
,,,0.00394125,7.92757515609264,0.852138262242079,,0.00394125,7.03624974191189,
,,,0.003951,7.92757515609264,0.887515157461166,,0.003951,7.03624974191189,
,,,0.00396075,7.92757515609264,0.887515157461166,,0.00396075,7.03624974191189,
,,,0.0039705,7.92757515609264,0.887515157461166,,0.0039705,7.03624974191189,
,,,0.00398025,7.92757515609264,0.887515157461166,,0.00398025,7.03624974191189,
,,,0.00399,7.92757515609264,0.887515157461166,,0.00399,6.91906225308776,
,,,0.00399975,7.92757515609264,0.887515157461166,,0.00399975,7.03624974191189,
,,,0.0040095,7.92757515609264,0.852138262242079,,0.0040095,7.03624974191189,
,,,0.00401925,7.92757515609264,0.887515157461166,,0.00401925,6.91906225308776,
,,,0.004029,7.92757515609264,0.887515157461166,,0.004029,7.03624974191189,
,,,0.00403875,7.92757515609264,0.887515157461166,,0.00403875,7.03624974191189,
,,,0.0040485,7.92757515609264,0.887515157461166,,0.0040485,7.03624974191189,
,,,0.00405825,7.92757515609264,0.852138262242079,,0.00405825,7.03624974191189,
,,,0.004068,7.92757515609264,0.887515157461166,,0.004068,7.03624974191189,
,,,0.00407775,7.92757515609264,0.922892052680254,,0.00407775,6.99718724563718,
,,,0.0040875,7.92757515609264,0.887515157461166,,0.0040875,7.03624974191189,
,,,0.00409725,8.04817816615105,0.887515157461166,,0.00409725,7.03624974191189,
,,,0.004107,7.92757515609264,0.852138262242079,,0.004107,7.03624974191189,
,,,0.00411675,7.92757515609264,0.887515157461166,,0.00411675,7.03624974191189,
,,,0.0041265,7.92757515609264,0.887515157461166,,0.0041265,7.03624974191189,
,,,0.00413625,7.92757515609264,0.887515157461166,,0.00413625,7.03624974191189,
,,,0.004146,7.92757515609264,0.887515157461166,,0.004146,7.03624974191189,
,,,0.00415575,8.04817816615105,0.887515157461166,,0.00415575,7.03624974191189,
,,,0.0041655,7.92757515609264,0.887515157461166,,0.0041655,7.03624974191189,
,,,0.00417525,7.92757515609264,0.887515157461166,,0.00417525,7.03624974191189,
,,,0.004185,7.92757515609264,0.887515157461166,,0.004185,7.03624974191189,
,,,0.00419475,7.92757515609264,0.887515157461166,,0.00419475,7.03624974191189,
,,,0.0042045,7.92757515609264,0.887515157461166,,0.0042045,7.03624974191189,
,,,0.00421425,7.92757515609264,0.887515157461166,,0.00421425,7.03624974191189,
,,,0.004224,7.92757515609264,0.887515157461166,,0.004224,7.03624974191189,
,,,0.00423375,7.92757515609264,0.887515157461166,,0.00423375,7.03624974191189,
,,,0.0042435,8.04817816615105,0.887515157461166,,0.0042435,7.03624974191189,
,,,0.00425325,7.92757515609264,0.852138262242079,,0.00425325,7.03624974191189,
,,,0.004263,7.92757515609264,0.852138262242079,,0.004263,7.03624974191189,
,,,0.00427275,7.92757515609264,0.852138262242079,,0.00427275,7.03624974191189,
,,,0.0042825,8.04817816615105,0.887515157461166,,0.0042825,7.03624974191189,
,,,0.00429225,8.04817816615105,0.887515157461166,,0.00429225,7.03624974191189,
,,,0.004302,8.04817816615105,0.887515157461166,,0.004302,7.03624974191189,
,,,0.00431175,8.04817816615105,0.887515157461166,,0.00431175,7.03624974191189,
,,,0.0043215,7.92757515609264,0.852138262242079,,0.0043215,7.03624974191189,
,,,0.00433125,7.92757515609264,0.887515157461166,,0.00433125,7.03624974191189,
,,,0.004341,7.92757515609264,0.887515157461166,,0.004341,7.03624974191189,
,,,0.00435075,7.92757515609264,0.852138262242079,,0.00435075,7.03624974191189,
,,,0.0043605,8.04817816615105,0.852138262242079,,0.0043605,7.03624974191189,
,,,0.00437025,8.04817816615105,0.887515157461166,,0.00437025,7.03624974191189,
,,,0.00438,8.04817816615105,0.887515157461166,,0.00438,7.03624974191189,
,,,0.00438975,8.04817816615105,0.887515157461166,,0.00438975,7.03624974191189,
,,,0.0043995,8.04817816615105,0.887515157461166,,0.0043995,7.03624974191189,
,,,0.00440925,8.04817816615105,0.887515157461166,,0.00440925,7.03624974191189,
,,,0.004419,8.04817816615105,0.887515157461166,,0.004419,7.03624974191189,
,,,0.00442875,8.04817816615105,0.887515157461166,,0.00442875,7.03624974191189,
,,,0.0044385,8.04817816615105,0.887515157461166,,0.0044385,7.03624974191189,
,,,0.00444825,7.92757515609264,0.887515157461166,,0.00444825,7.03624974191189,
,,,0.004458,8.04817816615105,0.852138262242079,,0.004458,7.03624974191189,
,,,0.00446775,8.04817816615105,0.887515157461166,,0.00446775,7.03624974191189,
,,,0.0044775,8.04817816615105,0.887515157461166,,0.0044775,7.03624974191189,
,,,0.00448725,7.92757515609264,0.887515157461166,,0.00448725,7.03624974191189,
